court_number,county_name,race,adjusted_total,jury_count,expected_count,jury_pool_pct,county_population_pct,representation_gap,court_binomial_p_value
581,Louisa,American Indian/Alaskan Native,939,0,5.891833676718487,0,0.6274583255291253,-0.6274583255291253,0.0027111137133913146
501,Jasper,Black/African American,2233,19,34.30044264109185,0.85,1.5360699794488064,-0.6860699794488064,0.003073365903780872
141,Carroll,Hispanic/Latino,1186,25,41.46450422453142,2.11,3.4961639312421093,-1.3861639312421097,0.003620014787529924
581,Louisa,Asian,939,9,20.313635512268217,0.96,2.163326465630268,-1.2033264656302678,0.003864467354039306
611,Madison,Black/African American,1465,4,12.896431525463782,0.27,0.880302493205719,-0.6103024932057189,0.003916691294814019
311,Dubuque,Asian,8790,92,120.18236897909725,1.05,1.367262445723518,-0.317262445723518,0.0042204002399745064
441,Henry,Hispanic/Latino,894,32,49.5623875224955,3.58,5.543891221755649,-1.9638912217556488,0.004276001485167506
741,Palo Alto,Black/African American,1652,14,27.026966038587386,0.85,1.6360148933769605,-0.7860148933769605,0.004289609267703006
441,Henry,Black/African American,894,11,22.79244151169766,1.23,2.549490101979604,-1.319490101979604,0.004562426171914622
621,Mahaska,Asian,1650,7,17.158621316016532,0.42,1.0399164433949413,-0.6199164433949413,0.004761848164384829
361,Fremont,Hispanic/Latino,1758,40,59.10377648142463,2.28,3.361989560945656,-1.0819895609456562,0.004877858221466035
541,Keokuk,Hispanic/Latino,1414,19,33.19850866586054,1.34,2.347843611446997,-1.007843611446997,0.00503471398948991
251,Dallas,Asian,4308,174,209.99744368701838,4.04,4.874592471843509,-0.8345924718435089,0.005041532224291338
791,Poweshiek,Asian,1492,17,30.572121865732004,1.14,2.0490698301428956,-0.9090698301428956,0.005188788154517304
511,Jefferson,Hispanic/Latino,742,17,30.426488379496977,2.29,4.1006049028971665,-1.8106049028971665,0.005196756680156857
471,Ida,Hispanic/Latino,1010,26,41.79713500217046,2.57,4.138330198234699,-1.5683301982346989,0.005248155457542611
151,Cass,Black/African American,1723,6,15.524893097128894,0.35,0.901038485033598,-0.5510384850335981,0.00530525655426367
981,Worth,Asian,931,0,5.193333333333333,0,0.5578231292517006,-0.5578231292517006,0.005473307227035994
381,Grundy,American Indian/Alaskan Native,1109,0,5.193959948320414,0,0.4683462532299742,-0.4683462532299742,0.005482681807399021
271,Decatur,Hispanic/Latino,516,8,18.221935816471195,1.55,3.5313829101688365,-1.9813829101688365,0.005540744632495344
111,Buena Vista,Asian,1329,100,126.92516744567051,7.52,9.550426444369489,-2.030426444369489,0.005583851557065954
881,Union,Black/African American,755,4,12.338864337530225,0.53,1.6342866672225465,-1.1042866672225464,0.005706288549503793
381,Grundy,Hispanic/Latino,1109,9,19.611676356589147,0.81,1.7684108527131783,-0.9584108527131784,0.005920783020401559
301,Dickinson,Hispanic/Latino,1715,32,48.90466926070039,1.87,2.851584213451918,-0.9815842134519176,0.00608551524200843
641,Marshall,Black/African American,5162,81,106.03500024928954,1.57,2.054145684798325,-0.4841456847983248,0.006348995173930448
231,Clinton,Black/African American,8395,221,260.189115587447,2.63,3.099334313132186,-0.4693343131321863,0.006407197341114308
101,Buchanan,Hispanic/Latino,1546,17,29.883057891176193,1.1,1.9329274185754328,-0.8329274185754325,0.007238699861829346
562,Lee,Asian,1553,2,8.734533183352081,0.13,0.562429696287964,-0.432429696287964,0.007589623962381614
621,Mahaska,Native Hawaiian/Pacific Islander,1650,0,4.870351028563643,0,0.2951727896099178,-0.2951727896099178,0.007615625312776323
961,Winneshiek,American Indian/Alaskan Native,1316,0,4.8340965128566395,0,0.3673325617672219,-0.3673325617672219,0.007883392709456039
381,Grundy,Multiracial,1109,10,20.41763565891473,0.9,1.8410852713178296,-0.9410852713178296,0.008174548898978944
461,Humboldt,Native Hawaiian/Pacific Islander,933,1,6.809508914607445,0.11,0.7298509018871859,-0.619850901887186,0.00845711001679119
801,Ringgold,Hispanic/Latino,544,4,11.711517761033369,0.74,2.1528525296017222,-1.4128525296017225,0.008761567689630375
511,Jefferson,Black/African American,742,9,18.85119388729704,1.21,2.5405921680993315,-1.3305921680993316,0.008962814425193737
611,Madison,Hispanic/Latino,1465,20,33.14988774666194,1.37,2.262790972468392,-0.8927909724683918,0.009178868240084716
681,Monroe,Black/African American,707,2,8.469319845600959,0.28,1.1979235990949022,-0.9179235990949022,0.009221792697447573
721,Osceola,American Indian/Alaskan Native,1371,6,14.609016393442623,0.44,1.0655737704918031,-0.6255737704918032,0.009484504715422842
331,Fayette,Asian,1262,4,11.580982994608048,0.32,0.917669017005392,-0.597669017005392,0.009921953382393048
